RID,UPA #,Estab Name,DBA,Site Address 1,Site Address 2,Site City,Site State,Site Zip,Site County,Primary/Site NAICS,UPA Receipt Date,Receipt Type,Formality,Insp #,Hazard Desc & Location,# Alleged Hazards/ Emp Exposed
950633,C-1739528,Amazon Fullfillment Center,,10200 Amargosa Rd.,,HESPERIA,CA,92345,SAN BERNARDINO,493110 / 493110,2020-12-24 12:57:00,Phone,Nonformal,,T8CCR 3205.1(b)T8CCR 3205.1(c) Employer not providing Covid-19 testing to all employees at the exposed workplace.,1 /13
950633,C-1752762,Amazon,,1660 North Linden Avenue,,RIALTO,CA,92376,SAN BERNARDINO,493120 / 493120,2020-12-25 15:33:00,Online,Formal,1523681,T8CCR 3203 T8CCR 3205(c)(8)(C)(1),/
950633,C-1736108,Amazon.com,,24208 San Michele Road,,MORENO VALLEY,CA,92557,RIVERSIDE,493110 / 493110,2020-12-28 14:25:00,Phone,Nonformal,,"T8CCR 3205(c)(3)(B)(3) Employer not giving notice of potential Covid-19 exposure, within one business day, in a way it does not reveal any personally identifying information of the Covid-19 case, to all employees who may have had Covid-19 exposure. T8CCR 3205(c)(6) Employer not ensuring that all employees are separated from other persons by at least six feet.",2 /13
950633,C-1742874,Amazon,,2020 Central Avenue,,SAN BERNARDINO,CA,92408,SAN BERNARDINO,493120 / 493120,2021-01-04 22:29:00,Online,Nonformal,,T8CCR 3205(c) Covid-19 Prevention Program lacking.,1 /13
950633,C-1771437,PSP1 Amazon Warehouse,,1010 West 4th Street,,BEAUMONT,CA,92223,RIVERSIDE,454110 / 454110,2021-03-29 09:54:00,Online,Nonformal,,T8CCR 3205(c)(8)(C) The pack stations have plastic walls between them. But this plastic is never cleaned during the shift and everyone is walking through them and touching them without them ever being cleaned and sanitized.,1 /13
950635,C-1560094,AMAZON LAX 6,,5119 DISTRICT BLVD # 100,,VERNON,CA,90058,LOS ANGELES,493110 / 493110,2020-03-26 08:30:00,Online,Formal,,3203(a)(4) EMPLOYER NOT ENFORCING SOCIAL DISTANCING BETWEEN EMPLOYEES,/
950635,C-1571009,AMAZON,,2815 W EL SEGUNDO BLVD,,HAWTHORNE,CA,90250,LOS ANGELES,493110 / 493110,2020-03-27 10:30:00,Phone,Nonformal,,3203(a)(4) NO PPE 3203(a)(6) NO SOCIAL DISTANCING,2 /100
950635,C-1584177,"Amazon.com Services, LLC",Amazon DLA8 Delivery Station,2815 W El Segundo Bl,,HAWTHORNE,CA,90250,LOS ANGELES,493110 / 493110,2020-05-01 08:45:00,Phone,Formal,1475234,T8CCR,/
950643,C-1586786,Amazon,,9031 Lurline Ave.,,CHATSWORTH,CA,91311,LOS ANGELES,493110 / 493110,2020-05-01 08:05:00,Phone,Nonformal,,Employer is not maintaining social distancing between employees.,1 /1
950643,C-1607200,Amazon,,9031 Lurline Ave.,,CHATSWORTH,CA,91311,LOS ANGELES,492110 / 492110,2020-05-29 09:57:00,Online,Nonformal,,The aisles are obstructed by packages. The exits are not accessible due to packages laying around.,2 /30
950643,C-1681762,"Amazon.com Services, Inc.",,9031 Lurline Ave,,CHATSWORTH,CA,91311,LOS ANGELES,492110 / 492110,2020-09-25 15:54:00,Email,Formal,1501102;1501105,"No PPE such as masks, gloves and sanitation wipes. Section 3380(f) ER does not properly sanitize common spaces, delivery vans, or equipment Not social distancing at the place of work; employees were forced to load delivery vehicles in close contact with one another. EE were delivering packages to customers without maintain social distancing. ER is not enforcing or requiring employees the use of masks covering ER did not establish IIPP. Section 3203(a)",/
950644,C-1569575,Amazon Distribution Center,,4187 Temple City Blvd,,ROSEMEAD,CA,91770,LOS ANGELES,454110 / 454110,2020-04-09 13:40:00,Phone,Nonformal,,"T8CCR 3203(a)(4), 3380(f), 3384(a) - No social distancing. No hand sanitizer, hand soap funs out in bathroom. No masks, or proper gloves for COVID-19. People getting around temperature check, the employer does not tell who has fever or corona virus.",1 /400
950644,C-1580051,Amazon DLA 7,,15940 Euclid Ave.,,CHINO,CA,91708,SAN BERNARDINO,493110 / 493110,2020-04-27 14:30:00,Phone,Nonformal,,T8CCR 3203(a)(4)- Employees are not wearing their masks properly. They do not cover their mouth and nose.,1 /1
950644,C-1610405,Amazon (XIX6),,10681 Production Ave.,,FONTANA,CA,92337,SAN BERNARDINO,423990 / 423990,2020-06-23 00:37:00,Online,Nonformal,,"T8CCR 3203(a)- Not enough proper cleaning, cleaning chemicals, frequency of cleaning, and social distancing. There is poor communication of COVID-19 cases that are presented to the employees, etc. There's a delay in texting employees about COVID-19 cases. Some employees do not get the texts at all for the cases. All of the employees are at risk and the risks are being noticed which is why employee attendance is declining.",1 /1
950644,C-1671851,Amazon,,4187 Temple City Blvd,,ROSEMEAD,CA,91770,LOS ANGELES,493110 / 493110,2020-10-12 14:09:00,Phone,Nonformal,,T8CCR 3203(a)(4) T8CCR 3203(a)(6) - Employees are not wearing a mask and are not social distancing. Management has been informed but does not do anything about it. There have been positive cases of COVID-19 at the facility.,2 /1
950661,C-1630078,Amazon,,OAK5 Facility,38811 Cherry St.,NEWARK,CA,94560,ALAMEDA,493110 / 493110,2020-07-22 08:09:00,Email,Formal,1483579,T8 CCR Section 3203(a)(4)(6) The employer did not identify and control the hazard of COVID-19 by following the Public Health Order and enforcing the use of face coverings and social distancing by truck drivers in the yard. T8 CCR 3203(a)(6) The employer did not ensure compliance with company safety procedures requiring truck drivers in yard to wear high visibility vests. Notes: Complainant stated policy enforced only while Cal/OSHA inspectors were on site on July 15th.,/
953210,C-1592116,AMAZON,,8000 N. Virginia St.,,RENO,NV,89506,WASHOE,493110 / 493110,2020-05-18 07:00:00,Email,Nonformal,,1. No social distancing protocol for Covid-19.,1 /0
953210,C-1719654,AMAZON,,8000 N. Virginia St.,,RENO,NV,89506,WASHOE,493110 / 493110,2021-01-13 11:15:00,Phone,Nonformal,,1. Picking/HazMat area; social distancing not being followed by employees during picking and when counting products. 2. General Manager and HR staff not wearing face coverings.,2 /100
953220,C-1568252,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-04-06 11:30:00,Phone,Nonformal,1476558,"1. At the Amazon LAS2 Return Center, there is a concern that the establishment is still open, and they are not an essential business. Five employees who work at the center have tested positive for COVID-19 and there is a concern that more employees will be exposed. Social distancing of 6 feet is not being followed while employees are processing customer returns. HAZARD LOCATION: Throughout the facility. 4/8/2020 cg",1 /0
953220,C-1585777,AMAZON.COM.KYDC LLC,Amazon.com,3837 Bay Lake Trail,Suite 115,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-05-08 08:00:00,Online,Formal,1476558,"1. Employees are concerned that sick employees are allowed to return to work, potentially exposing employees to COVID-19 related hazards. 2. Employees are concerned that the employer is requiring employees to return to work while sick. 2. Employees are concerned that they are hearing about employees contracting COVID-19 on the news before being informed by the employer. Hazard Location: 1. Throughout the facility 5/8/2020 JH",/
953220,C-1594081,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-05-21 08:28:00,Online,Formal,,"1. Employees are concerned with confirmed COVID-19 cases within the warehouse. 2. The employer is not displaying NVOSHA Notice of Safety and Health Hazard forms and the employer response for employees to see. 3. Employees are concerned that the facility is non-essential and should be closed due to COVID-19 related hazards. 4. There are approximately 600+ employees who are unable to follow the governor's COVID-19 guidelines, in regards to social distancing. Hazard Location: Throughout the facility. 5/21/2020 JH",/
953220,C-1594087,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-05-21 08:41:00,Online,Nonformal,,1. Employees are concerned with the number of employees exposed to COVID-19 due to the numerous confirmed cases at the location. Almost every day a message is sent out about a confirmed COVID-19 case at amazon fulfillment center LAS2. 2. Employees are concerned that Amazon LAS 2 is not following the Labor Commissions guidelines as employees are not given any option but to come to work. Employees are forced to come to work or lose their job. Hazard Location: Throughout the facility 5/21/2020 JH,2 /0
953220,C-1604017,Amazon.com Services LAS7,,6001 East Tropical Way,,LAS VEGAS,NV,89115,CLARK,493110 / 493110,2020-06-10 09:45:00,Phone,Nonformal,1479990,"1. When the conveyors stop, boxes are backing up onto the floor causing a trip hazard. 2. The same boxes are blocking employee's emergency exit routes. 3. The facility is not following the Governor's guidelines for preventing the spread of COVID-19. Hazard Location: 1. In AFV1 Packing Department. 6/11/2020 HD",1 /1
953220,C-1604758,"Amazon.com Services, Inc.",,6001 East Tropical Pkwy,,LAS VEGAS,NV,89115,CLARK,423990 / 423990,2020-06-11 14:53:00,Online,Nonformal,1479990,"1. An employee tested positive for COVID-19, and the person was notified while they were working. 2. Employees are concerned that the facility has not been shut down for deep cleaning. 3. Employees are concerned that they are not all being tested for COVID-19. Hazard Location: Throughout the facility. 6/12/2020 JH",3 /0
953220,C-1613890,"Amazon.com Services, INC",,4550 Nexus Way,,NORTH LAS VEGAS,NV,89081,CLARK,493110 / 493110,2020-06-27 02:49:00,Email,Nonformal,,"1. There were three confirmed carriers of Covid-19 active in the building as of 06/25/2020. 2. The use of face mask and the 6 feet social distance has not been maintained through the warehouse. 3. Thermal camera monitors are in place but if an employee's temperature exceeds 100 degrees they are stopped and given the opportunity to cool down and attempt to pass again, however the thermal cameras aren't consistently monitored so employee's with high temperatures are able to pass through without detection. HAZARD LOCATIONS: Throughout the warehouse. 06/30/2020 KR",1 /1
953220,C-1637794,Amazon Fulfillment Services,,3837 Bay Lake Trail,Suite 111,NORTH LAS VEGAS,NV,89030,CLARK,454110 / 454110,2020-07-13 11:56:00,Phone,Nonformal,,"1. The employer is not enforcing the Governor's Directive regarding COVID-19. Employees have reported that they have tested positive for the COVID-19 virus. The employer has not complied with the Governor's Directive, superficially, the necessary steps that must be taken upon receipt of employee confirmed cases. 2. Disinfectant is not provided to the employees at their workstations. The employer provides the employees with paper towels soaked in water for cleaning of the workstations. 3. Workstations are rotated throughout the day, and prior the rotation of workstations they do not disinfect in order to reduce or prevent potential spread of the COVID-19 virus to employees. 4. When management receives confirmation of a positive employee COVID-19 test all that happens is the employee is walked out of the building, and work continues as normal. HAZARD LOCATION: Throughout 08/05/2020 JW",4 /0
953220,C-1638472,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-07-28 07:00:00,Online,Nonformal,,"1. There are too many employees working together, making social distancing impossible. 2. There have been three positive covid-19 cases in the workplace and employees who have been in close contact with these positive cases are not informed of potential exposure to covid-19. 3. There are no options to stay home if an employee is sick. HAZARD LOCATION: LAS2 - Throughout 7/28/2020 bm",3 /0
953220,C-1637269,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-07-29 07:00:00,Online,Nonformal,,1. The employer is not following the Governor's guidelines for COVID-19. There have been multiple positive cases of COVID-19 and the jobsite is not being sanitized properly. HAZARD LOCATION: Throughout 08/04/2020 KR,2 /2
953220,C-1638755,Amazon DLV1,,3165 West Sunset Road Suite 120,,LAS VEGAS,NV,89118,CLARK,493110 / 493110,2020-07-31 10:54:00,Online,Nonformal,,1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to social distancing between employees during meetings. 2. Site Leaders are not complying with upper management and safety team concerns. 3. Men's restrooms do not have hot water for hand washing. 4. Employees are testing positive for COVID-19 and employees are not informed. HAZARD LOCATION: Delivery station. 8/6/2020 JH ,4 /0
953220,C-1639562,Amazon.com Services LAS2,,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-08-03 08:00:00,Online,Nonformal,,"1. Fire exits and fire exit paths are blocked by large items, such as pallets, totes, boxes, and a conveyor belt, preventing employees to safely exit in case of an emergency. 2. Management was informed of the blocked exits and path and responded that he knows. Corrective actions were not taken. Hazard Location Fire exit doors, with emphasis on exit door S012. 8/7/2020 gc",1 /1
953220,C-1642533,"Amazon.com Services, INC",,4550 Nexus Way,,NORTH LAS VEGAS,NV,89081,CLARK,493110 / 493110,2020-08-05 08:00:00,Online,Nonformal,,1. Employees are being notified about positive Covid-19 on a daily basis. Employees are expressing concerns that they may have been exposed. HAZARD LOCATION: Lot 6 08/12/2020 KR,1 /1
953220,C-1652293,Amazon.com Services LAS1,,12300 South Bermuda Road,,HENDERSON,NV,89044,CLARK,493110 / 493110,2020-08-18 06:59:00,Online,Formal,,"1. The facility is too hot for maintenance employees to wear proper PPE, such as fire-retardant clothing, bump cap, and face shield/goggles, throughout their shift for the type of work they perform. Employees have expressed concern that this level of personal protective equipment is not needed at all times during their shift and is creating a hazard by being worn when not needed. HAZARD LOCATION: Throughout 08/28/2020 KR",/
953220,C-1649999,Amazon Fulfillment Warehouse LAS6,,4550 Nexus Way,,NORTH LAS VEGAS,NV,89081,CLARK,493110 / 493110,2020-08-24 08:55:00,Online,Nonformal,,1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to employees wearing face coverings. The employer does not enforce its mask policy. HAZARD LOCATION: Throughout the warehouse 08/25/2020 KR,1 /50
953220,C-1650787,Amazon.com Services LAS7,,6001 East Tropical Way,,LAS VEGAS,NV,89115,CLARK,493110 / 493110,2020-08-25 08:00:00,Online,Nonformal,,"1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to employees wearing face coverings. 2. The employer is not complying with the Governor¿s COVID-19 mandate in regard to social distancing between employees. 3. The employer is not notifying employees that they may have been exposed to COVID-19. A single case of COVID-19 was alerted to employees, but not as to where the ill employee had been stationed, as there are several warehouses. HAZARD LOCATION: Throughout. 8/26/2020 JH",3 /0
953220,C-1653703,Amazon.com Services Inc.,Amazon Las 1,12300 Bermuda Road,,HENDERSON,NV,89044,CLARK,454110 / 454113,2020-08-31 05:45:00,Online,Formal,,"1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to employees wearing face coverings. 2. The employer is not complying with the Governor¿s COVID-19 mandate in regard to social distancing between employees. HAZARD LOCATION: The Green mile, palletizing areas, break rooms, temperature screen, outbound and inbound areas. 09/01/2020 KR",/
953220,C-1720344,"Amazon.com Services, Inc.",,6001 East Tropical Parkway,,LAS VEGAS,NV,89115,CLARK,423990 / 423990,2020-11-30 23:15:00,Online,Nonformal,,1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to employees wearing face coverings. Employees do not wear face coverings over their nose. Hazard Location: Throughout the warehouse 11/30/2020 EM,1 /1
953220,C-1712666,"Amazon.Com Services, Inc.",,3837 Bay Lake Trail,,NORTH LAS VEGAS,NV,89030,CLARK,493110 / 493110,2020-12-28 11:52:00,Phone,Nonformal,,"1. Employees are receiving static shocks when handling metal pull carts, potentially exposing employees to shock hazards. Additionally, employees holding scanners in their hand received more severe static shocks when contacting the metal pull carts. There is concern that nearby machines are grounding out on/to the metal pull carts. HAZARD LOCATION: The hazard is located at the ¿tote wrangle area.¿ 12/28/2020 JH",1 /0
953220,C-1738595,Amazon DLV1,,3165 West Sunset Road Suite 120,,LAS VEGAS,NV,89118,CLARK,493110 / 493110,2021-02-24 05:20:00,Online,Nonformal,,"1. The employer is not complying with the Governor¿s COVID-19 mandate in regard to social distancing between employees. Employer requires employees to meet in groups of 6 or more to pick up merchandise that is prepared for distribution. At that location, there is usually driver crowding around the totes. HAZARD LOCATION: 1. Inside warehouse where drivers are assigned pick-ups. 2/24/2021 JH",1 /0
953220,C-1765396,Amazon.com Services LLC,North American Fulfillment Center - LAS1,12300 South Bermuda Road,,HENDERSON,NV,89044,CLARK,493110 / 493110,2021-03-29 06:00:00,Online,Nonformal,,1. Employees are experiencing ringing in their ears when they leave work and shout to be heard by coworkers in the workplace due to the loud noise levels in the warehouse. 2. The employer is not complying with the Governor¿s COVID-19 mandate in regard to maintain a minimum six (6) feet of separation between employees in the workplace. Employees lean in to talk to co-workers and do not maintain 6 feet of separation in the workplace. Hazard Location: In the warehouse area. 03/29/21 EM,2 /3
953220,C-1763446,Amazon.com Services LLC,North American Fulfillment Center - LAS1,12300 South Bermuda Road,,HENDERSON,NV,89044,CLARK,493110 / 493110,2021-04-26 06:15:00,Online,Nonformal,,"1. The employer is not complying with the Governor's COVID-19 mandate in regard to sanitizing high-touch surfaces after each use. Employees are required to use equipment in the workplace that has not been sanitized. Although they request sanitizing supplies, they are not always provided with the material to sanitize their station before commencing in work activity. 2. Employees are not provided with nitrile gloves to protect their hands when utilizing sanitizing supplies. 3. The employer is not complying with the Governor¿s COVID-19 mandate in regard to employees wearing face coverings. Managers refuse to wear face masks in common areas exposing warehouse employees to COVID-19 hazards. 4. The employer has not provided employees with effective information and training on hazardous chemicals in their work area. Employees handle potentially hazardous disinfectants when sanitizing their workstations. They are not trained on the hazards associated with such chemicals or aware of the hazards associated with using such chemicals. Hazard Location: In the warehouse area of the workplace. 04/26/21 EM",4 /11
1054111,C-1719049,Amazon.com Services Inc,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2021-01-07 14:28:45,Phone,Nonformal,,Serious,4 /
1054112,C-1560376,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-03-26 12:48:41,Phone,Nonformal,,Other Than Serious,1 /
1054112,C-1567585,Amazon Flex,,3610 NW St Helens Rd,,PORTLAND,OR,97210,MULTNOMAH,493110 / 999999,2020-04-06 11:32:02,Phone,Nonformal,,Other Than Serious,2 /
1054191,C-1561572,Amazon.com Services LLC,,3610 NW Saint Helens Rd,,PORTLAND,OR,97210,MULTNOMAH,454111 / 454111,2020-03-26 14:49:41,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1561953,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-03-30 09:12:19,Phone,Nonformal,,Serious,3 /
1054191,C-1562796,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 518210,2020-03-31 08:12:21,Phone,Nonformal,,Serious,3 /
1054191,C-1562821,Amazon.com Services LLC,,3610 NW Saint Helens Rd,,PORTLAND,OR,97210,MULTNOMAH,454111 / 454111,2020-03-31 09:58:25,Phone,Nonformal,,Serious,1 /
1054191,C-1562858,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2020-03-31 13:35:37,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1575232,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-04-18 00:12:00,Phone,Nonformal,,Serious,1 /
1054191,C-1603832,Amazon.com Services LLC,,3610 NW Saint Helens Rd,,PORTLAND,OR,97210,MULTNOMAH,454111 / 454111,2020-06-05 20:56:00,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1615220,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-07-01 15:35:02,Phone,Nonformal,,Serious,3 /
1054191,C-1617127,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 454111,2020-07-06 09:57:28,Phone,Nonformal,,Other Than Serious,3 /
1054191,C-1627568,Amazon.com Services LLC,,15000 N Lombard St,,PORTLAND,OR,97203,MULTNOMAH,493110 / 493110,2020-07-14 09:53:11,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1628567,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-07-20 10:17:31,Phone,Nonformal,,Serious,2 /
1054191,C-1633598,Amazon.com Services LLC,,3610 NW Saint Helens Rd,,PORTLAND,OR,97210,MULTNOMAH,454111 / 493110,2020-07-28 15:40:46,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1656844,Amazon.com Services Inc,,5015 NW Front Ave,,PORTLAND,OR,97210,MULTNOMAH,454111 / 454111,2020-09-02 14:23:35,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1660263,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2020-09-14 10:00:00,Phone,Nonformal,,Serious,1 /
1054191,C-1667053,Amazon.com Services LLC,,15000 N Lombard St,,PORTLAND,OR,97203,MULTNOMAH,493110 / 493110,2020-09-29 09:19:26,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1687334,Amazon.com Services LLC,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-11-12 10:40:18,Phone,Nonformal,,Other Than Serious,2 /
1054191,C-1699843,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2020-12-02 08:14:39,Phone,Nonformal,,Serious,1 /
1054191,C-1699857,Amazon.com Services Inc,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-12-02 12:23:19,Phone,Nonformal,,Serious,2 /
1054191,C-1703646,Amazon.com Services Inc,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-12-07 13:59:08,Phone,Nonformal,,Serious,7 /
1054191,C-1707945,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2020-12-09 10:49:49,Phone,Nonformal,,Serious,1 /
1054191,C-1707952,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2020-12-10 10:51:23,Phone,Nonformal,,Serious,1 /
1054191,C-1707969,Amazon.Com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,493110 / 493110,2020-12-14 13:44:06,Phone,Nonformal,,Serious,2 /
1054191,C-1713446,Amazon.com Services Inc,,1250 NW Swigert Way,,TROUTDALE,OR,97060,MULTNOMAH,493110 / 493110,2020-12-17 15:39:38,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1725369,Amazon.com Services LLC,,15000 N Lombard St,,PORTLAND,OR,97203,MULTNOMAH,493110 / 454111,2021-01-14 15:58:10,Phone,Nonformal,,Other Than Serious,2 /
1054191,C-1756613,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2021-04-12 16:26:55,Phone,Nonformal,,Other Than Serious,1 /
1054191,C-1776530,Amazon.com Services LLC,,5647 NW Huffman St,,HILLSBORO,OR,97124,WASHINGTON,454111 / 454111,2021-06-09 04:37:55,Phone,Nonformal,,Other Than Serious,1 /
1054193,C-1556240,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 454111,2020-03-20 10:47:40,Phone,Nonformal,1474295,Other Than Serious,1 /
1054193,C-1654112,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 454111,2020-03-28 12:18:40,Phone,Nonformal,1474295,Other Than Serious,1 /
1054193,C-1583940,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 454111,2020-05-04 16:04:59,Phone,Nonformal,1474295,Serious,2 /
1054193,C-1595972,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 518210,2020-05-08 13:20:13,Phone,Nonformal,1474295,Other Than Serious,1 /
1054193,C-1687377,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 493110,2020-11-13 15:08:44,Phone,Nonformal,,Other Than Serious,1 /
1054193,C-1720494,Amazon.com Services LLC,,5475 Gaffin Rd SE,,SALEM,OR,97317,MARION,454111 / 454111,2021-01-14 10:14:05,Phone,Nonformal,,Other Than Serious,1 /
1054193,C-1720496,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 454111,2021-01-14 10:32:00,Phone,Nonformal,,Other Than Serious,1 /
1054193,C-1828198,Amazon.com Services LLC,,4775 Depot Ct SE,,SALEM,OR,97317,MARION,454111 / 454111,2021-08-29 17:25:20,Phone,Nonformal,,Other Than Serious,1 /
1055310,C-1583199,AMAZON COM SERVICES LLC,AMAZON COM DEDC,6611 Associated Blvd,,EVERETT,WA,98204,SNOHOMISH,454111 / 454111,2020-05-04 00:00:00,Email,Formal,1474160,ER not enforcing social distancing.(COVID),/
1055320,C-1580334,AMAZON COM SERVICES LLC,AMAZON COM DEDC,440 Terry Avenue N,,SEATTLE,WA,98109,KING,454111 / 454111,2020-04-24 00:00:00,Phone,Nonformal,,"Through the EOC, we've received 9 calls about 8 - 9 different locations (one unknown) with one call coming in directly to me. Amazon's Director of Global Health & Safety assured me that she will address each one with specifics so including this table with phone/fax letter. Amazon COVID 19 concerns reported through WA Governor¿s hotline, March ¿ April 2020 Everett SWA1 3/30/2020 Security guard and workers too close to flex workers. Self-check in too close to line. There is little to no enforcement of 6¿ social distancing. There are 15 people waiting to get in; line backs up. People are going up and down ramp delivering and returning packages, overlapping and next to each other. 410 Terry Avenue N, Seattle 3/31/3030 Amazon is failing to protect its workers (and therefore its customers and everyone else) in many ways, including failing to provide paid sick leave so that sick or compromised workers are more likely to come to work, putting work stations and workers too close together, failing to provide protection such as hand sanitizer, goggles, masks, and gloves, and punishing workers who express concerns and/or have underlying health conditions. Warehouse, 18323 Andover Park West, Seattle 4/1/2020 This is a warehouse where food delivery packages are put together and delivered throughout the entire Seattle area. Over a hundred and fifty people in one small building with no hand sanitizer available nor wipes. Absolutely no enforcement of 6-foot distance. Talked to management several times and they said they don't have time to implement the procedures. One person infected will create havoc for thousands because this is a grocery delivery business. BFI4, 21005 64th Ave S, Kent 3/30/2020 Many workers in places, including management, not allowing for social distancing. No cleaning after positive cases of employees. Whole Foods, 2210 Westlake Ave, Seattle 3/30/2020 Store is not enforcing social distancing between team members. Many use public transit for long distances potentially exposing themselves and others. Buyers sit 2-3 ft. away from each other in the back office for hours. Same for employee training done on computers. Employees are not washing hands or changing gloves. Store leader is allowing 100 customers in the store at one time (not counting the many employees). AMZL Warehouse, 1101 SW 16th , Renton Business is not enforcing social distancing and allowing sick employees to come into work, putting others at risk. Amazon, 2121 7th Avenue, Seattle Building staff remains on site. Often facilities such as the mailroom are fully staffed. This is true for all Amazon buildings and includes janitors, security, and reception. Social distancing guidelines are not possible to follow in many buildings. PPE is not available. Warehouse, Center St, Dupont Amazon staff here are walking around in the way of people working and not following social distancing. Costco and Walmart limit customers for everyone¿s protection but Amazon is not promoting social distancing. Two people were fired for complaining about Amazon's practices. Apparently, Amazon has a firing policy for reporting concerns. Delivery driver, 27th Avenue between Jefferson and Cherry, Seattle on April 24 AM An Amazon delivery truck driver made several deliveries near here with multiple packages not wearing a mask or practicing social distancing. He got close to elderly people potentially exposing them and others from multiple package handling. Didn¿t notice whether gloves were worn. Amazon distribution center, no address listed Workers too close to each other; no social distancing and no masks worn. There was a positive COVID 19 employee working here April 12 and they didn¿t deep clean until April 22. Workers worked in the area the entire time. ",/
1055320,C-1724541,AMAZON COM SERVICES LLC,AMAZON FULFILLMENT SERVICES LL,1101 Sw 16th St,,RENTON,WA,98057,KING,454111 / 454111,2020-10-19 00:00:00,Phone,Nonformal,1500515;1511496,"Amazon hires (apparently untrained) ¿sprayers¿ to come in and apply a strong Covid 19 sanitizer/disinfectant with a wand every Thursday at the end of the shift when employees are still onsite. Employees who have been exposed experience skin rashes, irritated throat, burning tongue, diarrhea. One went to occ doc who filed a claim and told him to call OSHA. Employees also requested the SDS but were told that it could take 1 to 5 days to receive via their online system.",/
